Date,Time,Total_trips_from_LGA,Total_trips_to_LGA,5min_saved_time_pickup,5min_saved_rides_pickup,5min_saved_time_dropoff,5min_saved_rides_dropoff,5min_av_per_saved_time_pickup,5min_av_per_saved_rides_pickup,5min_av_per_saved_time_dropoff,5min_av_per_saved_rides_dropoff,5min_av_computation_time_pickup,5min_av_computation_time_dropoff,10min_saved_time_pickup,10min_saved_rides_pickup,10min_saved_time_dropoff,10min_saved_rides_dropoff,10min_av_per_saved_time_pickup,10min_av_per_saved_rides_pickup,10min_av_per_saved_time_dropoff,10min_av_per_saved_rides_dropoff,10min_av_computation_time_pickup,10min_av_computation_time_dropoff
2015-10-25,00:00:00,10917,5899,28236.0000,2603,16595.0000,1549,0.2290,0.2384,0.2570,0.2626,0.0405,0.0134,35417.0000,3245,21000.0000,1942,0.2873,0.2972,0.3253,0.3292,0.0442,0.0190
2015-10-26,00:00:00,11799,5414,34038.0000,3082,14758.0000,1354,0.2548,0.2612,0.2472,0.2501,0.0193,0.0105,41198.0000,3736,18593.0000,1699,0.3084,0.3166,0.3115,0.3138,0.0483,0.0171
2015-10-27,00:00:00,9667,4588,27106.0000,2466,12571.0000,1148,0.2480,0.2551,0.2477,0.2502,0.0163,0.0097,33220.0000,3018,15828.0000,1441,0.3039,0.3122,0.3119,0.3141,0.0414,0.0154
2015-10-28,00:00:00,8706,4583,23030.0000,2143,12076.0000,1103,0.2383,0.2462,0.2394,0.2407,0.0149,0.0091,28927.0000,2678,15844.0000,1440,0.2993,0.3076,0.3141,0.3142,0.0324,0.0151
2015-10-29,00:00:00,12987,5967,35226.0000,3262,18633.0000,1660,0.2411,0.2512,0.2788,0.2782,0.0217,0.0167,44338.0000,4075,22804.0000,2031,0.3035,0.3138,0.3412,0.3404,0.0673,0.0214
2015-10-30,00:00:00,11025,5970,28349.0000,2637,17812.0000,1597,0.2300,0.2392,0.2684,0.2675,0.0185,0.0124,36087.0000,3317,22067.0000,1978,0.2928,0.3009,0.3325,0.3313,0.0478,0.0310
2015-10-31,00:00:00,4482,2313,6497.0000,624,3754.0000,356,0.1299,0.1392,0.1493,0.1539,0.0132,0.0092,9417.0000,901,5585.0000,522,0.1882,0.2010,0.2222,0.2257,0.0182,0.0145
2015-11-01,00:00:00,9838,5165,24703.0000,2282,13157.0000,1208,0.2217,0.2320,0.2286,0.2339,0.0220,0.0109,31640.0000,2898,17098.0000,1558,0.2840,0.2946,0.2971,0.3016,0.0461,0.0175
2015-11-02,00:00:00,11561,6048,34312.0000,3124,18158.0000,1663,0.2628,0.2702,0.2711,0.2750,0.0205,0.0139,41027.0000,3725,22347.0000,2039,0.3143,0.3222,0.3337,0.3371,0.1249,0.0351
2015-11-03,00:00:00,10064,4648,29083.0000,2674,12555.0000,1139,0.2570,0.2657,0.2432,0.2451,0.0338,0.0155,34808.0000,3187,15916.0000,1435,0.3076,0.3167,0.3083,0.3087,0.0469,0.0204
2015-11-04,00:00:00,10037,4983,29031.0000,2639,14573.0000,1311,0.2560,0.2629,0.2632,0.2631,0.0291,0.0108,35283.0000,3200,18244.0000,1644,0.3112,0.3188,0.3295,0.3299,0.0397,0.0277
2015-11-05,00:00:00,11124,6155,32300.0000,2971,19530.0000,1753,0.2580,0.2671,0.2828,0.2848,0.0311,0.0158,39094.0000,3584,23319.0000,2081,0.3123,0.3222,0.3377,0.3381,0.0494,0.0288
2015-11-06,00:00:00,11173,6439,30224.0000,2823,20118.0000,1822,0.2421,0.2527,0.2813,0.2830,0.0182,0.0106,37567.0000,3471,24049.0000,2173,0.3010,0.3107,0.3362,0.3375,0.0551,0.0278
2015-11-07,00:00:00,5340,2607,10208.0000,971,4790.0000,449,0.1723,0.1818,0.1691,0.1722,0.0108,0.0067,13387.0000,1261,6733.0000,624,0.2260,0.2361,0.2376,0.2394,0.0305,0.0267
2015-11-08,00:00:00,10862,5786,28877.0000,2664,16468.0000,1533,0.2354,0.2453,0.2594,0.2649,0.0276,0.0134,36439.0000,3334,21002.0000,1942,0.2971,0.3069,0.3308,0.3356,0.0530,0.0294
2015-11-09,00:00:00,12185,5113,36278.0000,3315,14030.0000,1291,0.2644,0.2721,0.2491,0.2525,0.0303,0.0184,43015.0000,3922,17863.0000,1627,0.3135,0.3219,0.3172,0.3182,0.0652,0.0262
2015-11-10,00:00:00,9759,4656,27541.0000,2550,13260.0000,1208,0.2510,0.2613,0.2584,0.2595,0.0268,0.0118,33004.0000,3049,16486.0000,1492,0.3008,0.3124,0.3213,0.3204,0.0446,0.0214
2015-11-11,00:00:00,11058,5428,32585.0000,2958,16314.0000,1480,0.2616,0.2675,0.2705,0.2727,0.0219,0.0111,39479.0000,3579,20014.0000,1810,0.3169,0.3237,0.3318,0.3335,0.0425,0.0181
2015-11-12,00:00:00,11524,5561,33645.0000,3092,16622.0000,1498,0.2596,0.2683,0.2663,0.2694,0.0279,0.0108,40733.0000,3718,20695.0000,1852,0.3143,0.3226,0.3315,0.3330,0.0746,0.0200
2015-11-13,00:00:00,10774,6260,28587.0000,2684,19261.0000,1758,0.2385,0.2491,0.2777,0.2808,0.0184,0.0109,35751.0000,3330,23552.0000,2143,0.2982,0.3091,0.3395,0.3423,0.0418,0.0288
2015-11-14,00:00:00,5103,2751,7838.0000,764,5594.0000,523,0.1383,0.1497,0.1865,0.1901,0.0112,0.0097,11190.0000,1069,7747.0000,716,0.1975,0.2095,0.2583,0.2603,0.0212,0.0105
2015-11-15,00:00:00,10461,5814,26713.0000,2444,16638.0000,1553,0.2268,0.2336,0.2625,0.2671,0.0282,0.0112,33534.0000,3083,20618.0000,1912,0.2847,0.2947,0.3253,0.3289,0.0406,0.0190
2015-11-16,00:00:00,12514,5416,38998.0000,3527,15054.0000,1393,0.2741,0.2818,0.2532,0.2572,0.0207,0.0095,45629.0000,4122,18714.0000,1725,0.3207,0.3294,0.3148,0.3185,0.0669,0.0445
2015-11-17,00:00:00,10755,4637,31923.0000,2918,13106.0000,1177,0.2633,0.2713,0.2553,0.2538,0.0202,0.0102,38476.0000,3495,16233.0000,1465,0.3174,0.3250,0.3162,0.3159,0.0439,0.0149
2015-11-18,00:00:00,10239,5215,29933.0000,2717,16219.0000,1450,0.2585,0.2654,0.2789,0.2780,0.0174,0.0097,36081.0000,3264,19396.0000,1735,0.3116,0.3188,0.3335,0.3327,0.0384,0.0172
2015-11-19,00:00:00,9756,5733,25975.0000,2397,16972.0000,1531,0.2386,0.2457,0.2672,0.2671,0.0161,0.0100,32567.0000,2999,20740.0000,1860,0.2992,0.3074,0.3265,0.3244,0.0350,0.0192
2015-11-20,00:00:00,12310,6995,31357.0000,2902,22165.0000,1989,0.2269,0.2357,0.2848,0.2843,0.0244,0.0179,40119.0000,3677,26518.0000,2374,0.2903,0.2987,0.3407,0.3394,0.0715,0.0382
2015-11-21,00:00:00,4664,2825,7355.0000,722,5424.0000,510,0.1426,0.1548,0.1758,0.1805,0.0092,0.0069,10256.0000,989,7418.0000,687,0.1988,0.2120,0.2404,0.2432,0.0153,0.0100
2015-11-22,00:00:00,8470,4717,18449.0000,1733,12238.0000,1164,0.1932,0.2046,0.2380,0.2468,0.0189,0.0135,24602.0000,2287,15529.0000,1467,0.2577,0.2700,0.3020,0.3110,0.0323,0.0154
2015-11-23,00:00:00,8235,4172,18328.0000,1726,9930.0000,917,0.1990,0.2096,0.2157,0.2198,0.0140,0.0081,23731.0000,2222,13176.0000,1210,0.2576,0.2698,0.2862,0.2900,0.0277,0.0133
2015-11-24,00:00:00,7842,5597,17491.0000,1644,15202.0000,1373,0.1994,0.2096,0.2434,0.2453,0.0136,0.0100,23120.0000,2159,19385.0000,1747,0.2636,0.2753,0.3104,0.3121,0.0276,0.0187
2015-11-25,00:00:00,7190,5493,14401.0000,1371,13596.0000,1237,0.1792,0.1907,0.2202,0.2252,0.0151,0.0098,19184.0000,1812,18025.0000,1623,0.2387,0.2520,0.2920,0.2955,0.0243,0.0174
2015-11-26,00:00:00,3564,2574,4731.0000,459,4524.0000,421,0.1190,0.1288,0.1606,0.1636,0.0081,0.0066,7050.0000,670,6308.0000,577,0.1773,0.1880,0.2239,0.2242,0.0125,0.0095
2015-11-27,00:00:00,5409,1880,9006.0000,869,3169.0000,300,0.1495,0.1607,0.1565,0.1596,0.0163,0.0102,12537.0000,1187,4392.0000,413,0.2081,0.2194,0.2168,0.2197,0.0412,0.0097
2015-11-28,00:00:00,9531,2822,19423.0000,1844,5419.0000,514,0.1809,0.1935,0.1780,0.1821,0.0196,0.0095,26922.0000,2513,7267.0000,689,0.2508,0.2637,0.2387,0.2442,0.0455,0.0146
2015-11-29,00:00:00,13217,3945,33392.0000,3109,8402.0000,782,0.2230,0.2352,0.1943,0.1982,0.0328,0.0145,43048.0000,3973,11607.0000,1074,0.2874,0.3006,0.2684,0.2722,0.0574,0.0129
2015-11-30,00:00:00,15157,4487,44177.0000,4024,10872.0000,998,0.2572,0.2655,0.2217,0.2224,0.0294,0.0117,53773.0000,4886,14197.0000,1297,0.3131,0.3224,0.2895,0.2891,0.1104,0.0234
2015-12-01,00:00:00,11734,4099,34205.0000,3126,10052.0000,910,0.2579,0.2664,0.2218,0.2220,0.0304,0.0145,41093.0000,3739,13083.0000,1178,0.3099,0.3186,0.2886,0.2874,0.0500,0.0139
2015-12-02,00:00:00,11534,4670,34041.0000,3136,12723.0000,1153,0.2640,0.2719,0.2467,0.2469,0.0262,0.0100,41040.0000,3755,16293.0000,1473,0.3182,0.3256,0.3160,0.3154,0.0473,0.0176
2015-12-03,00:00:00,11907,6128,35761.0000,3299,19566.0000,1750,0.2684,0.2771,0.2856,0.2856,0.0199,0.0108,42805.0000,3935,23629.0000,2106,0.3213,0.3305,0.3448,0.3437,0.0501,0.0237
2015-12-04,00:00:00,11126,6518,31111.0000,2862,21201.0000,1916,0.2486,0.2572,0.2936,0.2940,0.0232,0.0127,38407.0000,3504,25429.0000,2293,0.3069,0.3149,0.3522,0.3518,0.0557,0.0281
2015-12-05,00:00:00,5031,2633,9253.0000,871,5467.0000,515,0.1651,0.1731,0.1916,0.1956,0.0135,0.0097,12658.0000,1184,7281.0000,683,0.2258,0.2353,0.2552,0.2594,0.0277,0.0089
2015-12-06,00:00:00,10545,5553,30005.0000,2770,16024.0000,1477,0.2543,0.2627,0.2638,0.2660,0.0254,0.0108,36459.0000,3345,19846.0000,1815,0.3091,0.3172,0.3267,0.3269,0.0444,0.0188
2015-12-07,00:00:00,12597,5069,40264.0000,3652,13629.0000,1259,0.2828,0.2899,0.2433,0.2484,0.0233,0.0101,47062.0000,4258,17810.0000,1624,0.3306,0.3380,0.3180,0.3204,0.0966,0.0236
2015-12-08,00:00:00,10658,5162,32324.0000,2974,15375.0000,1395,0.2690,0.2790,0.2666,0.2702,0.0371,0.0142,38461.0000,3525,18775.0000,1692,0.3200,0.3307,0.3255,0.3278,0.0684,0.0232
2015-12-09,00:00:00,10793,5836,32760.0000,2988,18738.0000,1702,0.2693,0.2768,0.2898,0.2916,0.0249,0.0153,39067.0000,3547,22339.0000,2022,0.3212,0.3286,0.3454,0.3465,0.0662,0.0243
2015-12-10,00:00:00,11803,6170,35888.0000,3300,20325.0000,1825,0.2716,0.2796,0.2947,0.2958,0.0211,0.0116,43003.0000,3932,24388.0000,2186,0.3255,0.3331,0.3537,0.3543,0.0514,0.0233
2015-12-11,00:00:00,10922,5923,30498.0000,2810,18661.0000,1677,0.2490,0.2573,0.2808,0.2831,0.0204,0.0202,37945.0000,3482,22572.0000,2021,0.3098,0.3188,0.3396,0.3412,0.0454,0.0220
2015-12-12,00:00:00,4844,2673,8741.0000,847,5314.0000,500,0.1631,0.1749,0.1833,0.1871,0.0163,0.0160,11836.0000,1128,7187.0000,667,0.2209,0.2329,0.2479,0.2495,0.0247,0.0136
2015-12-13,00:00:00,9285,5667,24067.0000,2241,16655.0000,1542,0.2334,0.2414,0.2670,0.2721,0.0223,0.0142,30137.0000,2797,20563.0000,1887,0.2922,0.3012,0.3296,0.3330,0.0447,0.0251
2015-12-14,00:00:00,10016,4838,29884.0000,2724,12371.0000,1145,0.2653,0.2720,0.2334,0.2367,0.0222,0.0131,35613.0000,3244,16044.0000,1472,0.3161,0.3239,0.3027,0.3043,0.0552,0.0179
2015-12-15,00:00:00,10707,5008,30508.0000,2796,14071.0000,1279,0.2527,0.2611,0.2550,0.2554,0.0276,0.0182,36637.0000,3339,17523.0000,1585,0.3034,0.3119,0.3176,0.3165,0.0832,0.0269
2015-12-16,00:00:00,9966,5734,28593.0000,2632,17428.0000,1577,0.2552,0.2641,0.2744,0.2750,0.0260,0.0170,34759.0000,3171,21376.0000,1935,0.3102,0.3182,0.3366,0.3375,0.0623,0.0356
2015-12-17,00:00:00,9750,5731,26516.0000,2462,17337.0000,1574,0.2433,0.2525,0.2712,0.2746,0.0482,0.0191,32637.0000,3019,21285.0000,1919,0.2995,0.3096,0.3329,0.3348,0.0544,0.0253
2015-12-18,00:00:00,9411,6246,24247.0000,2252,18299.0000,1682,0.2311,0.2393,0.2635,0.2693,0.0254,0.0121,30210.0000,2796,22298.0000,2035,0.2880,0.2971,0.3211,0.3258,0.0362,0.0240
2015-12-19,00:00:00,5049,4094,9463.0000,904,8967.0000,815,0.1686,0.1790,0.1961,0.1991,0.0100,0.0087,12668.0000,1188,12283.0000,1112,0.2257,0.2353,0.2686,0.2716,0.0168,0.0135
2015-12-20,00:00:00,6619,5121,12979.0000,1239,12865.0000,1200,0.1773,0.1872,0.2306,0.2343,0.0132,0.0142,17231.0000,1627,16714.0000,1548,0.2354,0.2458,0.2996,0.3023,0.0444,0.0315
2015-12-21,00:00:00,6077,5154,10939.0000,1043,12961.0000,1194,0.1616,0.1716,0.2280,0.2317,0.0243,0.0185,14843.0000,1388,16572.0000,1520,0.2193,0.2284,0.2916,0.2949,0.0277,0.0214
2015-12-22,00:00:00,5465,5418,8147.0000,792,13605.0000,1256,0.1332,0.1449,0.2275,0.2318,0.0230,0.0268,11844.0000,1127,17771.0000,1632,0.1936,0.2062,0.2972,0.3012,0.0290,0.0249
2015-12-23,00:00:00,6102,5485,9548.0000,927,12964.0000,1205,0.1409,0.1519,0.2165,0.2197,0.0162,0.0135,13866.0000,1330,17037.0000,1589,0.2046,0.2180,0.2845,0.2897,0.0288,0.0236
2015-12-24,00:00:00,5269,4011,6758.0000,653,8002.0000,728,0.1149,0.1239,0.1803,0.1815,0.0150,0.0112,9907.0000,952,11230.0000,1012,0.1684,0.1807,0.2530,0.2523,0.0244,0.0179
2015-12-25,00:00:00,4469,2272,7169.0000,703,3109.0000,291,0.1440,0.1573,0.1237,0.1281,0.0130,0.0096,9953.0000,954,5004.0000,467,0.1999,0.2135,0.1990,0.2055,0.0208,0.0114
2015-12-26,00:00:00,7338,1939,13990.0000,1331,2538.0000,239,0.1706,0.1814,0.1216,0.1233,0.0180,0.0085,19311.0000,1818,4036.0000,379,0.2355,0.2478,0.1933,0.1955,0.0341,0.0109
2015-12-27,00:00:00,11680,2632,25808.0000,2424,4684.0000,450,0.1961,0.2075,0.1661,0.1710,0.0253,0.0071,34242.0000,3202,6701.0000,632,0.2602,0.2741,0.2377,0.2401,0.0476,0.0099
2015-12-28,00:00:00,10321,2622,19401.0000,1871,4416.0000,416,0.1673,0.1813,0.1554,0.1587,0.0199,0.0069,27162.0000,2574,6473.0000,601,0.2342,0.2494,0.2278,0.2292,0.0376,0.0099
2015-12-29,00:00:00,10346,2633,19400.0000,1877,4621.0000,437,0.1673,0.1814,0.1616,0.1660,0.0192,0.0070,27481.0000,2609,6727.0000,627,0.2370,0.2522,0.2353,0.2381,0.0550,0.0141
2015-12-30,00:00:00,9923,3141,18998.0000,1855,5950.0000,556,0.1718,0.1869,0.1736,0.1770,0.0334,0.0121,26401.0000,2538,8442.0000,785,0.2388,0.2558,0.2463,0.2499,0.0498,0.0202
2015-12-31,00:00:00,7036,2213,11237.0000,1075,3544.0000,331,0.1416,0.1528,0.1462,0.1496,0.0236,0.0091,16146.0000,1523,5081.0000,469,0.2034,0.2165,0.2096,0.2119,0.0322,0.0114
2016-01-01,00:00:00,6146,2515,9345.0000,907,3999.0000,385,0.1350,0.1476,0.1476,0.1531,0.0183,0.0201,13782.0000,1310,5592.0000,535,0.1991,0.2131,0.2064,0.2127,0.0371,0.0241
2016-01-02,00:00:00,7493,2566,12627.0000,1216,4382.0000,423,0.1495,0.1623,0.1589,0.1648,0.0166,0.0071,18039.0000,1710,6374.0000,614,0.2135,0.2282,0.2311,0.2393,0.0266,0.0096
2016-01-03,00:00:00,10974,3457,24140.0000,2252,6643.0000,645,0.1941,0.2052,0.1798,0.1866,0.0390,0.0092,32345.0000,2996,9200.0000,883,0.2601,0.2730,0.2490,0.2554,0.0463,0.0117
2016-01-04,00:00:00,10650,3037,23919.0000,2252,5421.0000,507,0.1988,0.2115,0.1637,0.1669,0.0317,0.0149,31462.0000,2931,7916.0000,735,0.2614,0.2752,0.2390,0.2420,0.1112,0.0416
2016-01-05,00:00:00,9014,2661,20000.0000,1875,4831.0000,450,0.1970,0.2080,0.1670,0.1691,0.0228,0.0104,26031.0000,2417,6655.0000,616,0.2564,0.2681,0.2301,0.2315,0.0444,0.0133
2016-01-06,00:00:00,8326,2859,20136.0000,1868,5963.0000,549,0.2152,0.2244,0.1906,0.1920,0.0269,0.0097,25044.0000,2316,8059.0000,736,0.2677,0.2782,0.2576,0.2574,0.0384,0.0148
2016-01-07,00:00:00,8450,3877,20499.0000,1905,9903.0000,900,0.2161,0.2254,0.2304,0.2321,0.0259,0.0130,25994.0000,2400,12879.0000,1158,0.2741,0.2840,0.2996,0.2987,0.0453,0.0298
2016-01-08,00:00:00,7337,4118,15146.0000,1428,10754.0000,983,0.1853,0.1946,0.2370,0.2387,0.0180,0.0125,19740.0000,1852,13516.0000,1227,0.2415,0.2524,0.2979,0.2980,0.0339,0.0280
2016-01-09,00:00:00,4498,2129,6097.0000,597,3693.0000,347,0.1238,0.1327,0.1635,0.1630,0.0105,0.0069,8716.0000,846,5073.0000,479,0.1770,0.1881,0.2246,0.2250,0.0163,0.0090
2016-01-10,00:00:00,8305,4039,19062.0000,1784,10272.0000,964,0.2044,0.2148,0.2330,0.2387,0.0172,0.0094,24759.0000,2299,13074.0000,1216,0.2655,0.2768,0.2965,0.3011,0.0370,0.0148
2016-01-11,00:00:00,10452,3629,28796.0000,2645,7838.0000,733,0.2449,0.2531,0.1976,0.2020,0.0269,0.0088,35114.0000,3200,10840.0000,996,0.2986,0.3062,0.2733,0.2745,0.0499,0.0172
2016-01-12,00:00:00,8843,3479,24073.0000,2202,8181.0000,756,0.2411,0.2490,0.2133,0.2173,0.0299,0.0134,29311.0000,2677,10772.0000,991,0.2935,0.3027,0.2808,0.2849,0.0602,0.0241
2016-01-13,00:00:00,8831,4206,22806.0000,2110,11276.0000,1022,0.2300,0.2389,0.2410,0.2430,0.0327,0.0150,28475.0000,2623,14514.0000,1314,0.2872,0.2970,0.3102,0.3124,0.0493,0.0187
2016-01-14,00:00:00,9694,5289,25864.0000,2377,16015.0000,1433,0.2372,0.2452,0.2693,0.2709,0.0251,0.0168,32030.0000,2934,19794.0000,1759,0.2937,0.3027,0.3328,0.3326,0.0877,0.0301
2016-01-15,00:00:00,10154,5688,25900.0000,2420,16813.0000,1520,0.2271,0.2383,0.2629,0.2672,0.0232,0.0119,32919.0000,3051,21025.0000,1891,0.2887,0.3005,0.3288,0.3325,0.0403,0.0203
2016-01-16,00:00:00,5753,2369,12613.0000,1205,4145.0000,391,0.1977,0.2095,0.1620,0.1650,0.0114,0.0073,16067.0000,1531,5734.0000,541,0.2518,0.2661,0.2242,0.2284,0.0208,0.0093
2016-01-17,00:00:00,8056,3344,18157.0000,1716,7216.0000,683,0.2017,0.2130,0.2003,0.2042,0.0152,0.0078,23740.0000,2217,9697.0000,906,0.2637,0.2752,0.2691,0.2709,0.0306,0.0123
2016-01-18,00:00:00,11340,4491,30733.0000,2835,10925.0000,1033,0.2403,0.2500,0.2271,0.2300,0.0204,0.0091,38258.0000,3497,14088.0000,1325,0.2991,0.3084,0.2928,0.2950,0.0492,0.0149
2016-01-19,00:00:00,11213,4373,32120.0000,2901,12126.0000,1092,0.2522,0.2587,0.2508,0.2497,0.0225,0.0146,38677.0000,3495,15187.0000,1364,0.3037,0.3117,0.3142,0.3119,0.0517,0.0150
2016-01-20,00:00:00,9508,5283,25029.0000,2295,16796.0000,1534,0.2332,0.2414,0.2883,0.2904,0.0168,0.0102,31165.0000,2844,19984.0000,1826,0.2904,0.2991,0.3431,0.3456,0.0363,0.0188
2016-01-21,00:00:00,9696,5364,25444.0000,2331,16258.0000,1455,0.2338,0.2404,0.2733,0.2713,0.0172,0.0102,31796.0000,2891,19790.0000,1753,0.2922,0.2982,0.3327,0.3268,0.0370,0.0190
2016-01-22,00:00:00,7129,4701,15462.0000,1448,12318.0000,1128,0.1950,0.2031,0.2379,0.2399,0.0137,0.0098,19971.0000,1859,16190.0000,1468,0.2519,0.2608,0.3127,0.3123,0.0262,0.0160
2016-01-23,00:00:00,37,37,12.0000,1,0.0000,0,0.0289,0.0270,0.0000,0.0000,0.0050,0.0047,12.0000,1,0.0000,0,0.0289,0.0270,0.0000,0.0000,0.0049,0.0048
2016-01-24,00:00:00,2436,729,3094.0000,283,608.0000,55,0.1117,0.1162,0.0777,0.0754,0.0076,0.0052,4660.0000,432,974.0000,90,0.1682,0.1773,0.1246,0.1235,0.0112,0.0060
2016-01-25,00:00:00,7345,4280,15795.0000,1460,10442.0000,978,0.1906,0.1988,0.2253,0.2285,0.0140,0.0092,20469.0000,1876,13431.0000,1244,0.2470,0.2554,0.2897,0.2907,0.0266,0.0143
2016-01-26,00:00:00,11370,3778,30215.0000,2772,8886.0000,810,0.2341,0.2438,0.2129,0.2144,0.0193,0.0087,36972.0000,3387,11998.0000,1081,0.2864,0.2979,0.2875,0.2861,0.0443,0.0130
2016-01-27,00:00:00,8906,3592,22673.0000,2086,8875.0000,802,0.2259,0.2342,0.2220,0.2233,0.0163,0.0082,28374.0000,2583,11602.0000,1042,0.2827,0.2900,0.2902,0.2901,0.0328,0.0125
2016-01-28,00:00:00,9610,4995,24504.0000,2264,14726.0000,1312,0.2278,0.2356,0.2653,0.2627,0.0169,0.0103,31022.0000,2851,18326.0000,1633,0.2885,0.2967,0.3301,0.3269,0.0372,0.0181
2016-01-29,00:00:00,8487,5010,19485.0000,1809,14193.0000,1284,0.2069,0.2131,0.2571,0.2563,0.0152,0.0098,25250.0000,2337,17545.0000,1576,0.2682,0.2754,0.3178,0.3146,0.0332,0.0180
2016-01-30,00:00:00,4699,1868,7466.0000,717,2727.0000,256,0.1414,0.1526,0.1332,0.1370,0.0156,0.0066,10562.0000,996,4171.0000,387,0.2001,0.2120,0.2037,0.2072,0.0173,0.0089
2016-01-31,00:00:00,8919,4000,21333.0000,1990,9645.0000,906,0.2126,0.2231,0.2213,0.2265,0.0164,0.0093,27640.0000,2561,12741.0000,1186,0.2755,0.2871,0.2923,0.2965,0.0350,0.0140
2016-02-01,00:00:00,10954,3607,32250.0000,2937,8282.0000,763,0.2596,0.2681,0.2074,0.2115,0.0191,0.0082,38759.0000,3511,10997.0000,1005,0.3119,0.3205,0.2754,0.2786,0.0474,0.0128
2016-02-02,00:00:00,8460,3792,23083.0000,2120,9488.0000,870,0.2443,0.2506,0.2305,0.2294,0.0155,0.0083,27937.0000,2559,11944.0000,1092,0.2957,0.3025,0.2902,0.2880,0.0333,0.0134
2016-02-03,00:00:00,7642,4202,19035.0000,1731,11523.0000,1050,0.2226,0.2265,0.2495,0.2499,0.0137,0.0093,24024.0000,2192,14369.0000,1299,0.2810,0.2868,0.3111,0.3091,0.0271,0.0143
2016-02-04,00:00:00,9382,5560,23286.0000,2149,17752.0000,1587,0.2209,0.2291,0.2856,0.2854,0.0165,0.0107,29667.0000,2724,21282.0000,1906,0.2815,0.2903,0.3424,0.3428,0.0348,0.0213
2016-02-05,00:00:00,7410,4619,16389.0000,1544,12250.0000,1119,0.1992,0.2084,0.2402,0.2423,0.0208,0.0117,21574.0000,2019,15492.0000,1409,0.2623,0.2725,0.3038,0.3050,0.0499,0.0271
2016-02-06,00:00:00,3872,1984,5337.0000,512,2961.0000,284,0.1239,0.1322,0.1379,0.1431,0.0123,0.0097,7427.0000,710,4409.0000,412,0.1724,0.1834,0.2053,0.2077,0.0303,0.0141
2016-02-07,00:00:00,7404,3367,15970.0000,1494,7427.0000,708,0.1915,0.2018,0.2026,0.2103,0.0250,0.0126,21337.0000,1969,9829.0000,924,0.2559,0.2659,0.2681,0.2744,0.0441,0.0179
2016-02-08,00:00:00,9673,3673,26623.0000,2422,8284.0000,758,0.2426,0.2504,0.2053,0.2064,0.0323,0.0199,32798.0000,2970,11097.0000,1012,0.2989,0.3070,0.2751,0.2755,0.0535,0.0186
2016-02-09,00:00:00,8627,3442,22574.0000,2066,8143.0000,740,0.2313,0.2395,0.2132,0.2150,0.0209,0.0108,28003.0000,2540,10807.0000,979,0.2869,0.2944,0.2829,0.2844,0.0414,0.0185
2016-02-10,00:00:00,8935,4550,23407.0000,2160,12580.0000,1142,0.2331,0.2417,0.2498,0.2510,0.0217,0.0124,29032.0000,2663,15772.0000,1416,0.2891,0.2980,0.3132,0.3112,0.0437,0.0234
2016-02-11,00:00:00,8827,5467,22796.0000,2104,16276.0000,1464,0.2309,0.2384,0.2668,0.2678,0.0329,0.0151,28685.0000,2633,20086.0000,1796,0.2905,0.2983,0.3293,0.3285,0.0445,0.0245
2016-02-12,00:00:00,11532,5937,30054.0000,2801,17103.0000,1538,0.2333,0.2429,0.2596,0.2591,0.0261,0.0149,37485.0000,3484,21226.0000,1903,0.2910,0.3021,0.3222,0.3205,0.0582,0.0259
2016-02-13,00:00:00,4715,1929,8144.0000,776,2417.0000,228,0.1550,0.1646,0.1168,0.1182,0.0105,0.0064,10772.0000,1017,3677.0000,344,0.2051,0.2157,0.1777,0.1783,0.0167,0.0084
2016-02-14,00:00:00,6029,3128,10205.0000,976,6221.0000,596,0.1501,0.1619,0.1836,0.1905,0.0119,0.0077,14424.0000,1363,8713.0000,824,0.2121,0.2261,0.2572,0.2634,0.0222,0.0109
2016-02-15,00:00:00,8602,4473,18991.0000,1759,10963.0000,1017,0.1959,0.2045,0.2245,0.2274,0.0156,0.0090,24805.0000,2283,14171.0000,1307,0.2559,0.2654,0.2902,0.2922,0.0319,0.0148
2016-02-16,00:00:00,12030,4505,31190.0000,2858,11019.0000,1014,0.2306,0.2376,0.2256,0.2251,0.0209,0.0092,38882.0000,3549,14189.0000,1303,0.2874,0.2950,0.2905,0.2892,0.0472,0.0148
2016-02-17,00:00:00,10607,4732,27207.0000,2517,13009.0000,1215,0.2283,0.2373,0.2525,0.2568,0.0181,0.0094,34184.0000,3144,16182.0000,1503,0.2869,0.2964,0.3141,0.3176,0.0400,0.0161
2016-02-18,00:00:00,9579,4970,24023.0000,2232,14736.0000,1310,0.2222,0.2330,0.2629,0.2636,0.0171,0.0098,30411.0000,2807,18078.0000,1603,0.2812,0.2930,0.3226,0.3225,0.0357,0.0173
2016-02-19,00:00:00,9002,4812,19800.0000,1864,13109.0000,1194,0.1963,0.2071,0.2466,0.2481,0.0160,0.0094,26372.0000,2453,16649.0000,1508,0.2614,0.2725,0.3131,0.3134,0.0331,0.0163
2016-02-20,00:00:00,4562,2070,6612.0000,638,3112.0000,298,0.1294,0.1399,0.1379,0.1440,0.0100,0.0065,9612.0000,914,4627.0000,438,0.1882,0.2004,0.2050,0.2116,0.0176,0.0086
2016-02-21,00:00:00,9581,3995,22799.0000,2093,9586.0000,907,0.2097,0.2185,0.2203,0.2270,0.0174,0.0085,29535.0000,2699,12778.0000,1193,0.2716,0.2817,0.2937,0.2986,0.0469,0.0136
